Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13
,,,,,,,1761,5336.021916,3855.618345,18812.229621,5552.472823,18546.036002,5079.101834,3480.254027,16081.220305,5673.636994,3885.907266,102946.965416,28389.807914,5405.260825
,,,,,,,1762,5320.561827,3818.582344,18484.015782,5470.870974,18482.918628,5029.38782,3449.73991,15923.252846,5621.43195,3883.372378,106085.001922,28369.296119,5341.617165
,,,,,,,1763,5314.580124,3770.871527,18137.942433,5347.921965,18409.2785,4962.193001,3402.515085,15818.352261,5484.939409,3861.255112,106964.644908,28605.054359,5237.035641
,,,,,,,1764,5308.911627,3718.986435,17805.039601,5235.875666,18241.755099,4890.167215,3372.613997,15718.287957,5485.594118,3796.649506,108414.559656,28504.886123,5236.442487
,,,,,,,1765,5306.545957,3688.470666,17539.862341,5142.888124,18013.599623,4829.231045,3352.073899,15510.985461,5398.057638,3736.948441,108909.73956,28434.86402,5213.828867
,,,,,,,1766,5308.952177,3670.040893,17390.799256,5072.367093,17820.857228,4780.10041,3341.930573,15324.247089,5265.144294,3692.468664,107850.691328,27978.85596,5139.86121
,,,,,,,1767,5322.443934,3668.64582,17272.546419,5007.866361,17675.046839,4737.159826,3323.459169,15180.311754,5311.081044,3628.348587,107313.492495,27438.706845,5019.49591
,,,,,,,1768,5335.520692,3692.103867,17377.488475,5029.495928,17611.499906,4742.435477,3327.192692,15412.501855,5637.925985,3547.907397,107206.903463,27156.166105,4985.896558
,,,,,,,1769,5357.843865,3698.104152,17870.251773,5155.109154,17530.311924,4785.714445,3352.611459,15930.989357,5607.16459,3557.560513,107739.637131,27356.550311,5073.039476
,,,,,,,1770,5358.001178,3703.870869,18353.915445,5295.174695,17312.599788,4824.409404,3386.242669,16467.838621,5444.701381,3829.183565,109048.945436,27921.476926,5197.162288
,,,,,,,1771,5347.215031,3688.105315,18430.836693,5312.916734,17000.163627,4834.479821,3398.103577,16630.111513,5225.799729,3977.981525,110615.49124,27879.122318,5212.318919
,,,,,,,1772,5338.666412,3644.530856,18018.275865,5175.502996,16663.353669,4799.399094,3388.931837,16354.00489,4987.671459,3921.789291,110958.422159,27238.956983,5038.887121
,,,,,,,1773,5302.19481,3570.096834,17296.566028,4949.411,16302.635013,4731.191494,3333.383043,16505.963618,4675.064619,3746.722815,110108.629721,25537.942444,4662.952006
,,,,,,,1774,5262.340929,3477.244222,16552.384493,4673.575719,15773.906784,4627.852261,3253.086687,16400.029331,4365.802919,3526.743935,106880.787263,24086.698564,4369.323098
,,,,,,,1775,5216.328729,3392.620438,15974.423655,4449.394209,15130.431918,4518.619134,3176.20626,16186.857137,4247.242745,3230.274628,103522.87821,22450.132241,4107.153034
,,,,,,,1776,5183.545833,3331.893831,15661.439824,4330.288772,14671.733534,4446.996635,3133.204999,16037.400066,4156.56354,2974.838999,98690.338569,21642.197761,3946.73816
,,,,,,,1777,5157.946504,3179.339301,15072.119394,4188.651928,14037.839723,4436.376936,3122.858363,15383.05209,4122.690674,2807.771194,82775.380105,20961.492366,3713.940119
,,,,,,,1778,5156.967755,3186.465487,15122.357544,4193.240898,13961.207454,4429.475411,3111.89676,15372.838823,4130.774569,2744.84613,78925.852432,20678.152944,3672.886123
,,,,,,,1779,5162.64701,3206.939662,15293.86592,4244.234386,13995.127301,4437.478915,3117.040873,15467.304433,4195.883232,2727.258181,76910.904472,20789.658903,3681.100352
,,,,,,,1780,5179.256092,3258.024411,15694.794293,4392.708404,14164.554066,4473.983322,3150.714245,15748.836827,4415.500179,2753.83738,76342.078605,21188.499876,3790.749367
,,,,,,,1781,5243.202408,3453.65925,16710.922298,4768.628988,14713.393519,4636.615462,3246.733059,16272.455502,5020.197722,2832.883346,76991.401652,21968.340166,4169.383148
,,,,,,,1782,5331.085019,3718.495382,18098.91836,5270.172955,15934.359701,4936.204298,3411.31303,16377.281805,5673.083047,3035.431908,78469.766007,24500.144233,4630.933468
,,,,,,,1783,5378.675113,3826.810587,18860.513345,5563.739797,17201.221303,5175.302626,3538.042877,16176.543722,5844.128773,3470.869011,81953.702903,26949.665916,5023.772426
,,,,,,,1784,5375.849068,3827.122969,18812.358553,5592.825148,17578.843973,5204.832729,3545.04687,15916.892694,5793.483259,3866.472267,89719.922202,28179.978886,5216.164727
,,,,,,,1785,5358.039793,3797.319455,18543.206132,5538.551684,17582.355178,5156.569897,3516.399783,15684.688489,5824.240943,3936.088153,96865.255899,28522.232481,5223.910837
,,,,,,,1786,5340.622307,3751.575136,18233.495343,5449.144942,17644.27302,5099.924459,3491.61465,15503.348577,5743.562572,3901.097767,100545.135918,28488.833415,5154.271886
,,,,,,,1787,5332.030294,3696.411542,17909.790234,5319.547851,17631.091378,5037.32952,3452.107634,15382.582263,5560.546402,3861.617798,102126.049582,28693.213223,5047.933959
,,,,,,,1788,5323.564883,3644.184352,17596.144158,5208.090711,17496.273269,4970.97371,3424.849438,15268.770615,5479.907256,3791.477548,104028.873393,28572.222104,5041.06211
,,,,,,,1789,5319.331887,3611.846076,17345.93978,5113.091525,17298.49486,4907.052146,3406.031805,15053.252384,5333.97265,3735.77694,104312.427367,28478.873692,5017.361461
,,,,,,,1790,5320.995432,3588.976863,17197.14042,5041.132266,17159.551406,4848.220861,3396.498916,14860.015785,5211.794359,3699.86586,102884.049424,28011.299854,4939.304677
,,,,,,,1791,5328.088781,3578.572767,17058.37528,4967.906563,17086.651619,4789.189382,3378.484061,14714.022,5301.329839,3646.974755,101860.716243,27469.927223,4802.879673
,,,,,,,1792,5338.163176,3596.925164,17134.153257,4987.180911,17129.287351,4770.742963,3377.369247,14972.220353,5600.126237,3582.776808,101427.662782,27185.328513,4765.099745
,,,,,,,1793,5355.868971,3599.724976,17521.254105,5103.943782,17113.158212,4787.130929,3393.687806,15532.045053,5496.550873,3628.649064,101479.958538,27393.974108,4879.284342
,,,,,,,1794,5354.256316,3609.607391,17907.649438,5234.379279,16911.541619,4801.879307,3414.713276,16121.030828,5215.663966,3883.833356,102504.105202,27956.311055,5042.212445
,,,,,,,1795,5342.211341,3595.557278,17943.771759,5242.287006,16590.644775,4792.550254,3416.302285,16299.529841,4946.508696,3988.891742,103674.193203,27911.04263,5076.322522
,,,,,,,1796,5333.121638,3554.504777,17543.339426,5094.02577,16240.607966,4750.081317,3399.940742,15992.575645,4731.882334,3918.961731,104224.977148,27292.510266,4895.596734
,,,,,,,1797,5296.086607,3479.115745,16856.081335,4857.554793,15877.235506,4684.930865,3343.514761,16159.406375,4496.687824,3732.638841,103564.872597,25616.007352,4497.672335
,,,,,,,1798,5256.511516,3389.715104,16144.375153,4578.911491,15343.943268,4588.045757,3264.956436,16045.026123,4255.511865,3503.905536,100504.247318,24212.404453,4201.998335
,,,,,,,1799,5211.589231,3311.137614,15595.505049,4359.667646,14695.244848,4491.258918,3190.12397,15806.191456,4018.541976,3211.420941,96962.212706,22588.176856,3951.688175
,,,,,,,1800,5181.810278,3260.170417,15303.601863,4244.918771,14224.720627,4432.957153,3145.656714,15637.757554,3907.005966,2975.664018,91288.348423,20812.234397,3800.062823
,,,,,,,1801,5137.278912,3074.589372,13817.161001,3913.14803,13191.340666,3735.427829,3279.533952,15214.782016,3853.317601,2685.205837,78182.104007,20209.22432,3618.600573
,,,,,,,1802,5138.015833,3070.760452,13811.113937,3900.532793,13075.067727,3714.321399,3266.010668,15185.2353,3838.124065,2565.323009,73992.564664,19915.52155,3580.441722
,,,,,,,1803,5139.238686,3073.887217,13890.781721,3921.885559,13025.270898,3703.603093,3262.34665,15175.29494,3854.466814,2505.086264,71359.68849,19894.625569,3563.666133
,,,,,,,1804,5146.828369,3088.681721,13991.904421,3954.886485,12991.494585,3699.034712,3269.141999,15081.667448,3927.116909,2489.393701,70176.157413,20022.343935,3587.954431
,,,,,,,1805,5172.008114,3141.350179,14217.159443,4032.114657,12909.292704,3697.1501,3294.333995,15067.141275,4132.357838,2499.956332,69888.957093,20046.364263,3710.099191
,,,,,,,1806,5210.459036,3223.007765,14932.513747,4230.437437,13285.599177,3758.599142,3347.032962,14914.818967,4429.853119,2553.902718,69894.568712,20975.832648,3908.674925
,,,,,,,1807,5243.689577,3281.085123,15665.166774,4450.673419,14192.709979,3888.729115,3417.841748,14741.082992,4650.496839,2690.874311,70137.939621,22747.852778,4171.313278
,,,,,,,1808,5255.16039,3297.42303,15838.479599,4536.551914,14730.69719,3950.1925,3441.268723,14617.909787,4755.383545,2893.855182,70686.905559,24268.755896,4398.988196
,,,,,,,1809,5254.987103,3301.221597,15794.528589,4536.479968,15037.546893,3973.409455,3448.525427,14531.240514,4795.300619,3136.615396,74496.518125,25054.167019,4493.486381
,,,,,,,1810,5252.700399,3295.887343,15737.438082,4520.473876,15412.014808,4010.08231,3461.492467,14457.921132,4758.700158,3310.177122,79719.694038,25263.106401,4491.126659
,,,,,,,1811,5253.351794,3286.700104,15600.49298,4481.009567,15605.554101,4013.343466,3467.087785,14413.488823,4663.795855,3385.965259,84548.580676,25308.521289,4446.756645
,,,,,,,1812,5253.465829,3276.086099,15444.717018,4413.857559,15609.274961,3991.12157,3459.107196,14379.108945,4583.773793,3375.579471,87796.850682,24972.407528,4431.202273
,,,,,,,1813,5257.279205,3270.629053,15303.404615,4375.619275,15507.386456,3969.937204,3456.992005,14252.171133,4530.97356,3330.123679,88480.002133,24586.155975,4402.637683
,,,,,,,1814,5262.965086,3277.584534,15264.379512,4349.630685,15475.67152,3958.157489,3461.392555,14222.530772,4529.885304,3279.424563,86526.185611,23758.374878,4339.255295
,,,,,,,1815,5276.316089,3298.415354,15372.727245,4381.462181,15523.253761,3958.747468,3465.837355,14286.253315,4695.418271,3223.652059,83807.907118,23260.82049,4252.509618
,,,,,,,1816,5286.967736,3324.38145,15599.073289,4453.693351,15718.592587,3978.819297,3470.502374,14725.585442,5066.270173,3176.196202,82477.731707,23199.695271,4270.431174
,,,,,,,1817,5295.607606,3330.792221,16117.749972,4610.666015,15745.639402,3989.259368,3476.946048,15320.509236,5091.483124,3201.491546,82254.966202,23442.772799,4427.193459
,,,,,,,1818,5289.766757,3318.448556,16472.909138,4730.714439,15475.933457,3965.297533,3478.259112,15714.589909,4880.486985,3447.289543,84481.213428,24356.790442,4638.967429
,,,,,,,1819,5269.426283,3293.254415,16493.62373,4747.809329,15091.153222,3927.954597,3468.321114,15759.826071,4665.858703,3630.307356,87201.037009,24307.596139,4731.44076
,,,,,,,1820,5246.277983,3253.817499,16185.032883,4652.685847,14767.47485,3890.467594,3458.440699,15476.179713,4492.065165,3589.400149,87909.06892,23541.991304,4610.243385
,,,,,,,1821,5220.633904,3206.481216,15685.821426,4508.433715,14559.481291,3861.399738,3434.739089,15677.939167,4302.076838,3453.82455,85910.802968,22313.796349,4278.56044
,,,,,,,1822,5189.80523,3150.419622,15142.405586,4347.432892,14268.958873,3832.800945,3402.176327,15653.389021,4108.607023,3295.169832,83237.598912,21253.578898,4020.062804
,,,,,,,1823,5165.586494,3097.826671,14678.00316,4193.603921,13850.203709,3798.488398,3369.627675,15484.465883,4126.078967,3056.763081,81178.422246,19849.440331,3793.24219
,,,,,,,1824,5145.183974,3073.860577,14376.887703,4100.838213,13503.334048,3771.06862,3350.580792,15332.372125,4003.625462,2819.665141,77837.285587,18470.290759,3653.665415
,,,,,,,1825,5097.781869,3109.658055,13854.808004,3856.365157,13374.04941,3793.621381,3031.943046,15110.496582,3941.350215,2931.564038,73518.195051,17824.128616,3630.210258
,,,,,,,1826,5097.206306,3098.249719,13832.985072,3838.084173,13306.951193,3774.143162,3018.408816,15029.467712,3922.506126,2830.238545,69650.062577,17589.968635,3596.840079
,,,,,,,1827,5098.831803,3101.107667,13895.917103,3853.506741,13312.295452,3768.766924,3011.548147,14936.157847,3929.984019,2778.359951,67174.065899,17473.452071,3562.977014
,,,,,,,1828,5107.55605,3117.695856,13996.713452,3887.439858,13314.284958,3765.141256,3004.307501,14758.189414,3985.57982,2764.144815,65944.582394,17531.106824,3568.142324
,,,,,,,1829,5140.953216,3176.091581,14260.096823,3976.256199,13205.659496,3727.418085,2987.077607,14512.44913,4153.487969,2773.028978,65696.034193,17543.293246,3613.938597
,,,,,,,1830,5194.741079,3285.372185,15088.917329,4205.56801,13461.710186,3709.931744,2972.434243,14334.676348,4440.186907,2822.996983,65821.604359,17738.867113,3734.351092
,,,,,,,1831,5240.70698,3387.745012,15945.358518,4455.312896,14164.23111,3778.432454,3024.114311,14243.918973,4708.820129,2954.77207,64970.88004,18718.762799,3970.398035
,,,,,,,1832,5256.834076,3423.98785,16180.229469,4559.836802,14558.31729,3827.68367,3069.753223,14257.494802,4864.801076,3141.950095,64473.124973,19788.843724,4239.522364
,,,,,,,1833,5256.644599,3440.192187,16167.353389,4585.757419,14800.608989,3862.354583,3101.858736,14284.144044,4941.209436,3329.673857,67113.04141,20725.001711,4388.532679
,,,,,,,1834,5253.73105,3444.996312,16129.822611,4599.422011,15127.683009,3927.115691,3138.805864,14288.613657,4944.974128,3467.205924,71571.039068,21218.927929,4420.762749
,,,,,,,1835,5254.501808,3444.192947,15994.797828,4581.187796,15285.011629,3957.475038,3163.323988,14260.206698,4896.37499,3538.076094,75906.545197,21358.108059,4399.586304
,,,,,,,1836,5253.892088,3432.241511,15830.138191,4526.35895,15269.322958,3959.918132,3165.588999,14244.932963,4867.792507,3540.617214,79352.044263,21282.641488,4376.812436
,,,,,,,1837,5257.8818,3428.942256,15673.756024,4499.830798,15184.995007,3968.66364,3184.258859,14128.125355,4868.241393,3513.788256,81678.800008,21301.697794,4345.289411
,,,,,,,1838,5264.266711,3444.215744,15623.380761,4482.275241,15202.287414,3988.1755,3209.423288,14069.852994,4895.355907,3482.032532,80690.341197,20811.252236,4293.769451
,,,,,,,1839,5278.56509,3483.089599,15733.027901,4533.067872,15308.682957,4026.682042,3252.013581,14054.970954,5101.631663,3448.933214,78831.94941,20289.497671,4251.574489
,,,,,,,1840,5290.486712,3523.488285,15963.773001,4634.419442,15596.469149,4075.337649,3294.092153,14350.807574,5472.547075,3433.349146,77904.955488,20359.039699,4333.643741
,,,,,,,1841,5300.527565,3538.638378,16487.555643,4787.347699,15788.353186,4101.670719,3334.118201,14894.063241,5397.548011,3509.938078,78213.208297,20844.595206,4538.280447
,,,,,,,1842,5293.072885,3520.385312,16831.180083,4851.872284,15741.588717,4086.682783,3367.190939,15276.864174,5138.448385,3733.161654,80802.09286,22053.26242,4781.32949
,,,,,,,1843,5270.939384,3488.952151,16834.923076,4812.152233,15543.489296,4057.115295,3375.108654,15362.194579,4907.730318,3810.946249,85380.863829,22585.583086,4871.611889
,,,,,,,1844,5246.392458,3438.238536,16505.767813,4670.919799,15306.087569,4028.500616,3383.867485,15379.862238,4723.192662,3710.155726,88142.262662,22186.720647,4721.533892
,,,,,,,1845,5215.026042,3381.491501,15973.880284,4489.795462,15085.297979,3999.689575,3368.81513,15589.004978,4523.295351,3565.150323,87491.722422,21289.861482,4345.731702
,,,,,,,1846,5176.031366,3307.906192,15369.748751,4303.075768,14753.245496,3972.788595,3336.363847,15517.354556,4314.849544,3424.413605,84077.754642,20422.667973,4054.720885
,,,,,,,1847,5142.255525,3234.331068,14841.168643,4125.452997,14358.158795,3951.396688,3292.68542,15369.674073,4065.034198,3235.33575,81606.880901,19109.491922,3805.25794
,,,,,,,1848,5114.299238,3191.134442,14493.974149,4013.823983,14068.62692,3932.124395,3266.296929,15255.205975,3973.815177,3044.849386,79577.107532,18687.424953,3649.891743
,,,,,,,1849,5146.466732,3159.472719,14540.84343,4115.115549,14107.430717,4033.619151,2698.572014,15087.502649,3942.520073,2902.387811,80619.688601,18256.711392,3687.625385
,,,,,,,1850,5142.821789,3157.179613,14481.301585,4089.743869,14012.44917,4011.580781,2684.008776,15035.058099,3960.648116,2822.615153,76373.672898,18105.386371,3615.620038
,,,,,,,1851,5147.549078,3172.878458,14507.797797,4092.12776,14049.883172,4018.538274,2693.030994,15111.893662,4039.38192,2795.613845,74081.764404,18208.461235,3642.299119
,,,,,,,1852,5162.096358,3217.025191,14738.653836,4173.821255,14254.746674,4055.342763,2733.895688,15450.947643,4299.670847,2818.576353,73246.487327,18620.384715,3751.32726
,,,,,,,1853,5220.602867,3384.48285,15492.807013,4475.220201,14901.115392,4191.635381,2839.966242,15946.417789,4959.613636,2896.466926,73696.835614,19663.180961,4141.137152
,,,,,,,1854,5309.185619,3631.250636,16834.01104,4994.393441,16255.047727,4484.321758,3023.236166,16104.258512,5633.467926,3116.426037,74900.432931,22912.369493,4631.240318
,,,,,,,1855,5365.190075,3766.636382,17890.338671,5406.43332,17608.814262,4797.146855,3187.243661,15970.899102,5818.948596,3614.412775,77850.596473,25594.021307,5055.273557
,,,,,,,1856,5369.819817,3788.246214,18189.297473,5545.49825,18051.058042,4894.409622,3220.342025,15783.146612,5779.965072,4080.92015,86246.772624,26905.993446,5276.988989
,,,,,,,1857,5360.099473,3777.626655,18236.71275,5602.174135,18124.903119,4885.760041,3208.651252,15625.594421,5828.459641,4161.573591,94093.541388,27072.403937,5309.670072
,,,,,,,1858,5348.18651,3750.975998,18211.029361,5635.686693,18242.837768,4867.636879,3196.417519,15527.304142,5789.215085,4135.922574,97790.561869,26951.443159,5253.193957
,,,,,,,1859,5341.114406,3713.96707,18068.052049,5599.347909,18251.828461,4814.024914,3165.532289,15447.303466,5658.4833,4115.799049,99075.828632,27175.570474,5155.231315
,,,,,,,1860,5331.214408,3670.137213,17871.542227,5533.046734,18116.562548,4749.713405,3141.212619,15365.826605,5679.565874,4058.595437,100765.840791,27106.205497,5149.05324
,,,,,,,1861,5326.817357,3645.317866,17676.842545,5481.914203,17927.79333,4700.613112,3131.959152,15173.9747,5607.306506,4012.255401,101468.881051,27148.561072,5127.036262
,,,,,,,1862,5327.950569,3636.045822,17575.260344,5438.583899,17811.026919,4662.795948,3132.982595,15003.704118,5483.214707,3985.84175,100417.87762,26811.862654,5051.032221
,,,,,,,1863,5323.179718,3647.465805,17594.19617,5427.427589,17790.731483,4637.767565,3125.388396,14863.835636,5577.721032,3942.253953,99633.454974,26347.796958,4930.528043
,,,,,,,1864,5325.874976,3678.22683,17769.920703,5494.165065,17906.594074,4656.898087,3129.136943,15017.25367,5932.629373,3899.420314,99272.921887,25995.824182,4898.612991
,,,,,,,1865,5330.237634,3686.531983,18071.997625,5573.969498,17925.155281,4697.070701,3150.0175,15445.040899,5808.369695,4011.767547,99697.026938,26060.835331,4990.319371
,,,,,,,1866,5322.675704,3683.705428,18184.738577,5559.451052,17718.741763,4717.70035,3175.65767,15863.627016,5571.247426,4288.132102,101119.755366,26885.305742,5124.108402
